<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>
4/15/2026,08:15:00,7008.75,7010.75,7006.00,7010.25,6063
4/15/2026,08:30:00,7010.50,7015.00,7008.50,7014.25,12654
4/15/2026,08:45:00,7014.25,7024.75,7003.75,7005.25,78039
4/15/2026,09:00:00,7005.50,7018.25,7005.50,7018.00,55791
4/15/2026,09:15:00,7018.00,7021.25,7009.50,7020.75,42139
4/15/2026,09:30:00,7020.75,7031.00,7019.25,7030.75,52603
4/15/2026,09:45:00,7031.00,7032.50,7020.75,7029.25,45661
4/15/2026,10:00:00,7029.25,7033.00,7027.50,7029.25,25943
4/15/2026,10:15:00,7029.25,7035.00,7026.00,7034.75,33091
4/15/2026,10:30:00,7035.00,7037.50,7033.50,7035.50,23756
4/15/2026,10:45:00,7035.75,7037.75,7030.00,7036.25,30219
4/15/2026,11:00:00,7036.25,7037.75,7031.00,7031.75,20664
4/15/2026,11:15:00,7032.00,7036.75,7029.75,7035.50,18318
4/15/2026,11:30:00,7035.75,7040.25,7034.25,7035.75,22029
4/15/2026,11:45:00,7035.50,7037.25,7025.50,7025.75,33839
4/15/2026,12:00:00,7025.75,7030.00,7019.25,7027.25,43112
4/15/2026,12:15:00,7027.50,7036.25,7026.25,7033.75,23225
4/15/2026,12:30:00,7033.50,7038.25,7032.50,7036.25,16489
4/15/2026,12:45:00,7036.00,7042.25,7035.00,7036.75,25221
4/15/2026,13:00:00,7036.75,7040.75,7036.50,7037.25,14068
4/15/2026,13:15:00,7037.00,7048.75,7033.75,7045.00,41327
4/15/2026,13:30:00,7045.00,7048.75,7043.75,7046.75,16887
4/15/2026,13:45:00,7047.00,7054.00,7046.75,7051.00,27682
4/15/2026,14:00:00,7051.00,7060.50,7051.00,7058.25,21845
4/15/2026,14:15:00,7058.50,7061.50,7055.75,7056.50,23900
4/15/2026,14:30:00,7056.75,7062.25,7055.50,7061.75,16620
4/15/2026,14:45:00,7061.50,7063.25,7054.25,7057.00,22771
4/15/2026,15:00:00,7056.75,7064.50,7055.00,7060.00,48790
4/15/2026,15:15:00,7060.25,7062.50,7054.25,7056.00,15115
4/15/2026,15:30:00,7056.00,7058.75,7055.75,7057.00,3791
4/15/2026,15:45:00,7057.00,7060.25,7057.00,7058.50,6071
4/15/2026,16:00:00,7058.50,7059.75,7056.50,7058.25,4000
4/15/2026,17:15:00,7057.75,7062.00,7055.50,7061.00,4041
4/15/2026,17:30:00,7061.00,7062.25,7059.50,7062.00,2025
4/15/2026,17:45:00,7062.00,7065.75,7061.75,7064.25,3357
4/15/2026,18:00:00,7064.25,7065.50,7064.00,7065.50,1503
4/15/2026,18:15:00,7065.50,7066.75,7064.50,7065.25,2316
4/15/2026,18:30:00,7065.25,7066.25,7063.75,7065.25,1131
4/15/2026,18:45:00,7065.25,7067.50,7064.50,7067.25,1851
4/15/2026,19:00:00,7067.25,7069.75,7066.75,7069.00,3400
4/15/2026,19:15:00,7069.00,7070.00,7066.00,7069.25,4351
4/15/2026,19:30:00,7069.00,7072.25,7067.50,7068.25,4316
4/15/2026,19:45:00,7068.25,7072.25,7068.00,7071.75,2964
4/15/2026,20:00:00,7071.50,7075.75,7071.00,7074.00,5476
4/15/2026,20:15:00,7073.75,7074.50,7071.00,7073.25,4066
4/15/2026,20:30:00,7073.50,7075.75,7073.25,7073.75,2371
4/15/2026,20:45:00,7073.75,7077.50,7072.00,7075.50,3872
4/15/2026,21:00:00,7075.25,7075.75,7072.25,7072.75,2366
4/15/2026,21:15:00,7072.50,7075.00,7072.50,7073.50,1812
4/15/2026,21:30:00,7073.25,7074.00,7072.25,7073.75,1872
4/15/2026,21:45:00,7073.75,7075.75,7072.75,7074.50,1731
4/15/2026,22:00:00,7074.75,7075.25,7071.25,7072.25,2451
4/15/2026,22:15:00,7072.00,7075.75,7071.75,7073.50,1835
4/15/2026,22:30:00,7073.75,7074.50,7072.25,7072.75,1113
4/15/2026,22:45:00,7072.75,7073.50,7071.50,7072.25,1431
4/15/2026,23:00:00,7072.00,7073.25,7071.25,7071.50,938
4/15/2026,23:15:00,7071.25,7071.75,7070.00,7071.50,1987
4/15/2026,23:30:00,7071.50,7072.75,7070.25,7070.50,1207
4/15/2026,23:45:00,7070.50,7071.25,7070.00,7071.25,915
4/16/2026,00:00:00,7071.00,7071.75,7070.75,7071.50,1493
4/16/2026,00:15:00,7071.50,7071.75,7068.25,7068.75,2134
4/16/2026,00:30:00,7068.50,7072.75,7068.25,7072.25,1767
4/16/2026,00:45:00,7072.25,7074.75,7071.75,7072.25,2653
4/16/2026,01:00:00,7072.00,7074.25,7072.00,7073.00,931
4/16/2026,01:15:00,7073.25,7078.25,7073.25,7076.75,4014
4/16/2026,01:30:00,7077.00,7077.75,7074.50,7076.75,2600
4/16/2026,01:45:00,7076.75,7078.50,7074.00,7076.75,2400
4/16/2026,02:00:00,7076.75,7078.00,7076.50,7077.00,1217
4/16/2026,02:15:00,7077.00,7077.25,7072.75,7073.00,3668
4/16/2026,02:30:00,7073.00,7076.25,7072.75,7075.25,2062
4/16/2026,02:45:00,7075.50,7077.25,7074.00,7076.00,2140
4/16/2026,03:00:00,7076.25,7076.50,7069.25,7071.00,3367
4/16/2026,03:15:00,7070.75,7072.00,7065.75,7066.25,5419
4/16/2026,03:30:00,7066.00,7068.00,7063.50,7065.00,4575
4/16/2026,03:45:00,7065.25,7066.50,7062.00,7066.25,3891
4/16/2026,04:00:00,7066.00,7068.25,7065.75,7067.50,2234
4/16/2026,04:15:00,7067.50,7070.25,7067.00,7069.00,2589
4/16/2026,04:30:00,7069.00,7069.75,7066.50,7067.00,1973
4/16/2026,04:45:00,7067.00,7068.50,7066.50,7067.25,1744
4/16/2026,05:00:00,7067.00,7068.50,7065.00,7068.50,2227
4/16/2026,05:15:00,7068.50,7071.00,7068.25,7069.00,2302
4/16/2026,05:30:00,7068.75,7069.50,7066.50,7067.00,1935
4/16/2026,05:45:00,7067.00,7067.00,7061.50,7062.25,5037
4/16/2026,06:00:00,7062.25,7065.50,7059.00,7064.75,6191
4/16/2026,06:15:00,7064.75,7067.00,7064.75,7066.75,3708
4/16/2026,06:30:00,7066.75,7068.00,7062.50,7065.25,3618
4/16/2026,06:45:00,7065.00,7069.50,7064.75,7066.75,4805
4/16/2026,07:00:00,7066.75,7070.00,7065.50,7068.50,3824
4/16/2026,07:15:00,7068.75,7071.00,7065.25,7067.50,6499
4/16/2026,07:30:00,7067.25,7071.00,7066.75,7070.75,3046
4/16/2026,07:45:00,7070.75,7073.25,7067.50,7071.50,6244
4/16/2026,08:00:00,7071.50,7071.50,7067.25,7069.50,5174
4/16/2026,08:15:00,7069.75,7073.50,7069.50,7071.50,7378
4/16/2026,08:30:00,7071.50,7072.75,7067.50,7071.75,14558
4/16/2026,08:45:00,7071.50,7073.75,7061.75,7069.25,61030
4/16/2026,09:00:00,7069.25,7070.00,7046.25,7056.25,80539
4/16/2026,09:15:00,7056.00,7062.50,7048.25,7057.50,61468
4/16/2026,09:30:00,7057.75,7059.75,7047.50,7052.50,51428
4/16/2026,09:45:00,7052.50,7056.50,7049.50,7056.00,35189
4/16/2026,10:00:00,7055.75,7063.25,7054.50,7060.50,45215
4/16/2026,10:15:00,7060.25,7076.00,7060.00,7075.75,52483
4/16/2026,10:30:00,7075.75,7081.75,7069.00,7069.00,44950
4/16/2026,10:45:00,7069.00,7085.25,7067.50,7075.25,61214
4/16/2026,11:00:00,7075.25,7084.75,7071.00,7083.75,26768
4/16/2026,11:15:00,7084.00,7086.75,7082.00,7085.75,23752
4/16/2026,11:30:00,7086.00,7089.00,7080.50,7081.50,26956
4/16/2026,11:45:00,7081.50,7082.25,7063.25,7075.25,62774
4/16/2026,12:00:00,7075.00,7078.00,7068.75,7069.25,26780
4/16/2026,12:15:00,7069.50,7070.25,7061.75,7062.00,37048
4/16/2026,12:30:00,7062.00,7071.00,7059.25,7068.50,34797
4/16/2026,12:45:00,7068.50,7075.75,7067.25,7075.00,22992
4/16/2026,13:00:00,7075.00,7076.75,7063.00,7067.75,28952
4/16/2026,13:15:00,7067.50,7073.75,7061.00,7067.00,34463
4/16/2026,13:30:00,7066.75,7069.00,7056.25,7059.50,28005
4/16/2026,13:45:00,7059.50,7071.00,7059.00,7069.25,25410
4/16/2026,14:00:00,7069.50,7071.75,7065.25,7068.50,18409
4/16/2026,14:15:00,7068.75,7073.25,7067.50,7069.75,21268
4/16/2026,14:30:00,7069.75,7073.75,7069.75,7070.50,13623
4/16/2026,14:45:00,7070.50,7077.75,7069.75,7074.75,18279
4/16/2026,15:00:00,7074.75,7081.00,7072.75,7076.75,37044
4/16/2026,15:15:00,7076.50,7078.50,7074.50,7075.25,9788
4/16/2026,15:30:00,7075.25,7077.25,7074.75,7076.50,2473
4/16/2026,15:45:00,7076.50,7079.75,7076.25,7079.00,5344
4/16/2026,16:00:00,7078.50,7080.00,7078.00,7078.50,2595
4/16/2026,17:15:00,7077.75,7081.50,7075.50,7080.75,3741
4/16/2026,17:30:00,7080.75,7082.50,7079.75,7082.00,1769
4/16/2026,17:45:00,7082.25,7083.25,7081.50,7082.75,1779
4/16/2026,18:00:00,7082.50,7083.00,7081.50,7082.00,1298
4/16/2026,18:15:00,7082.25,7083.50,7081.25,7081.50,1719
4/16/2026,18:30:00,7081.50,7084.75,7081.25,7083.00,1963
4/16/2026,18:45:00,7082.75,7085.50,7082.00,7084.00,1691
4/16/2026,19:00:00,7084.00,7084.25,7082.25,7083.50,2454
4/16/2026,19:15:00,7083.50,7083.75,7078.00,7079.00,5423
4/16/2026,19:30:00,7078.50,7084.00,7077.75,7083.00,3325
4/16/2026,19:45:00,7083.25,7084.25,7082.00,7082.25,1971
4/16/2026,20:00:00,7082.50,7083.75,7082.00,7082.50,906
4/16/2026,20:15:00,7082.75,7084.25,7081.75,7083.50,1634
4/16/2026,20:30:00,7083.25,7084.50,7081.25,7082.00,1850
4/16/2026,20:45:00,7082.25,7084.25,7081.75,7083.75,1368
4/16/2026,21:00:00,7083.50,7084.75,7082.25,7083.25,1709
4/16/2026,21:15:00,7083.25,7084.00,7079.75,7080.75,2117
4/16/2026,21:30:00,7081.00,7081.50,7077.25,7078.75,2400
4/16/2026,21:45:00,7078.75,7080.75,7078.50,7079.00,1448
4/16/2026,22:00:00,7079.00,7079.75,7078.00,7078.50,775
4/16/2026,22:15:00,7078.75,7079.50,7076.50,7077.25,1441
4/16/2026,22:30:00,7077.00,7078.75,7076.25,7077.75,1226
4/16/2026,22:45:00,7077.75,7078.00,7076.50,7077.25,1257
4/16/2026,23:00:00,7077.50,7078.50,7077.25,7078.00,698
4/16/2026,23:15:00,7078.25,7081.00,7077.50,7080.50,1290
4/16/2026,23:30:00,7080.75,7082.75,7080.75,7081.75,1173
4/16/2026,23:45:00,7081.75,7082.75,7080.75,7081.00,779
4/17/2026,00:00:00,7080.75,7082.25,7079.00,7079.25,847
4/17/2026,00:15:00,7079.50,7079.75,7075.25,7077.75,2230
4/17/2026,00:30:00,7077.50,7079.50,7077.00,7079.25,823
4/17/2026,00:45:00,7079.00,7082.00,7076.75,7081.25,1500
4/17/2026,01:00:00,7081.25,7081.75,7080.75,7081.25,541
4/17/2026,01:15:00,7081.50,7083.75,7080.50,7082.75,1812
4/17/2026,01:30:00,7082.50,7083.50,7079.75,7080.50,1515
4/17/2026,01:45:00,7080.25,7080.25,7077.25,7079.50,1804
4/17/2026,02:00:00,7079.50,7082.00,7079.25,7079.75,1076
4/17/2026,02:15:00,7080.00,7086.50,7080.00,7083.75,3510
4/17/2026,02:30:00,7084.00,7084.25,7080.75,7082.75,1559
4/17/2026,02:45:00,7082.75,7084.50,7082.00,7084.00,1647
4/17/2026,03:00:00,7083.75,7087.50,7081.75,7086.50,2865
4/17/2026,03:15:00,7086.50,7087.75,7084.25,7085.75,2468
4/17/2026,03:30:00,7085.75,7088.25,7084.75,7087.25,1865
4/17/2026,03:45:00,7087.50,7090.50,7085.75,7090.00,3097
4/17/2026,04:00:00,7090.25,7091.00,7088.50,7090.50,2501
4/17/2026,04:15:00,7090.50,7092.50,7088.75,7089.75,2926
4/17/2026,04:30:00,7089.75,7091.75,7087.75,7091.50,1766
4/17/2026,04:45:00,7091.75,7092.00,7088.75,7091.25,1584
4/17/2026,05:00:00,7091.50,7094.00,7089.75,7093.25,3334
4/17/2026,05:15:00,7093.00,7095.25,7092.00,7094.75,3082
4/17/2026,05:30:00,7094.75,7094.75,7090.50,7091.00,3063
4/17/2026,05:45:00,7091.00,7091.25,7088.00,7089.25,2489
4/17/2026,06:00:00,7089.50,7092.75,7088.50,7091.75,2595
4/17/2026,06:15:00,7091.50,7094.75,7091.25,7093.50,3324
4/17/2026,06:30:00,7093.50,7096.25,7093.25,7095.25,3695
4/17/2026,06:45:00,7095.50,7098.50,7095.25,7098.25,5365
4/17/2026,07:00:00,7098.25,7102.25,7097.50,7101.00,6057
4/17/2026,07:15:00,7101.25,7106.75,7099.50,7105.50,9460
4/17/2026,07:30:00,7105.75,7114.25,7102.00,7114.00,22849
4/17/2026,07:45:00,7114.00,7119.25,7109.75,7110.25,16215
4/17/2026,08:00:00,7110.25,7137.00,7109.25,7135.75,53723
4/17/2026,08:15:00,7136.00,7147.50,7127.50,7145.50,40573
4/17/2026,08:30:00,7145.50,7145.50,7119.00,7121.00,55039
4/17/2026,08:45:00,7121.25,7135.50,7119.00,7131.00,83202
4/17/2026,09:00:00,7131.00,7143.75,7117.00,7143.50,92197
4/17/2026,09:15:00,7143.50,7154.50,7141.50,7152.00,58027
4/17/2026,09:30:00,7152.00,7156.00,7145.50,7153.25,42439
4/17/2026,09:45:00,7153.50,7171.25,7153.00,7170.00,54729
4/17/2026,10:00:00,7170.00,7174.75,7163.00,7165.75,44645
4/17/2026,10:15:00,7165.75,7173.00,7162.25,7163.50,47668
4/17/2026,10:30:00,7163.50,7168.50,7159.50,7167.50,33823
4/17/2026,10:45:00,7167.50,7175.00,7165.50,7165.75,34358
4/17/2026,11:00:00,7166.00,7175.00,7166.00,7169.00,32186
4/17/2026,11:15:00,7169.00,7178.25,7167.00,7175.25,29940
4/17/2026,11:30:00,7175.25,7177.50,7171.00,7177.00,17846
4/17/2026,11:45:00,7177.25,7184.25,7177.00,7184.00,24405
4/17/2026,12:00:00,7183.75,7185.75,7181.00,7181.00,15934
4/17/2026,12:15:00,7181.25,7183.75,7168.75,7174.25,37509
4/17/2026,12:30:00,7174.25,7175.75,7151.75,7160.50,68756
4/17/2026,12:45:00,7160.25,7165.50,7157.25,7160.50,28069
4/17/2026,13:00:00,7160.50,7169.00,7160.00,7164.50,18594
4/17/2026,13:15:00,7164.75,7166.75,7155.00,7156.50,29556
4/17/2026,13:30:00,7156.25,7165.00,7152.75,7159.75,40416
4/17/2026,13:45:00,7159.50,7165.50,7159.00,7162.75,20520
4/17/2026,14:00:00,7163.00,7163.50,7153.50,7158.00,23740
4/17/2026,14:15:00,7157.75,7160.50,7151.25,7152.75,20989
4/17/2026,14:30:00,7152.75,7157.50,7152.00,7154.00,17906
4/17/2026,14:45:00,7154.00,7165.00,7153.75,7164.25,24549
4/17/2026,15:00:00,7164.25,7165.50,7158.00,7161.25,38420
4/17/2026,15:15:00,7161.25,7166.25,7160.75,7165.25,12676
4/17/2026,15:30:00,7165.50,7166.50,7159.25,7161.50,6166
4/17/2026,15:45:00,7161.50,7165.00,7160.75,7162.50,5230
4/17/2026,16:00:00,7162.50,7165.25,7162.00,7164.00,4247
4/19/2026,17:15:00,7103.25,7112.00,7085.25,7103.50,29965
4/19/2026,17:30:00,7103.75,7107.75,7101.75,7102.75,8195
4/19/2026,17:45:00,7102.50,7115.25,7101.25,7113.50,8998
4/19/2026,18:00:00,7113.75,7116.00,7110.25,7110.50,5890
4/19/2026,18:15:00,7110.50,7114.25,7105.00,7107.75,6525
4/19/2026,18:30:00,7107.50,7109.00,7106.00,7108.00,3883
4/19/2026,18:45:00,7108.00,7108.50,7104.25,7106.50,4125
4/19/2026,19:00:00,7106.50,7108.50,7102.50,7106.75,5196
4/19/2026,19:15:00,7106.75,7108.75,7101.50,7104.50,8845
4/19/2026,19:30:00,7104.50,7112.50,7104.25,7111.75,6494
4/19/2026,19:45:00,7111.50,7113.25,7108.75,7111.00,4134
4/19/2026,20:00:00,7111.25,7114.00,7110.75,7112.75,2892
4/19/2026,20:15:00,7112.75,7121.50,7112.00,7121.25,9313
4/19/2026,20:30:00,7121.00,7121.75,7118.25,7119.25,4228
4/19/2026,20:45:00,7119.50,7125.25,7119.25,7124.00,4859
4/19/2026,21:00:00,7124.25,7126.50,7123.50,7124.50,3027
4/19/2026,21:15:00,7124.50,7124.75,7121.00,7122.00,3747
4/19/2026,21:30:00,7121.50,7123.75,7121.00,7122.50,2259
4/19/2026,21:45:00,7122.75,7123.00,7121.00,7121.75,1674
4/19/2026,22:00:00,7121.75,7122.50,7119.75,7122.00,2881
4/19/2026,22:15:00,7122.00,7123.25,7120.25,7121.00,1646
4/19/2026,22:30:00,7121.00,7123.00,7119.75,7122.25,1768
4/19/2026,22:45:00,7122.00,7123.75,7120.50,7121.25,1600
4/19/2026,23:00:00,7121.00,7121.00,7118.75,7119.00,2138
4/19/2026,23:15:00,7119.25,7120.75,7117.25,7119.25,2554
4/19/2026,23:30:00,7119.50,7119.75,7117.50,7118.25,1623
4/19/2026,23:45:00,7118.25,7119.50,7115.75,7119.25,2494
4/20/2026,00:00:00,7119.25,7121.50,7117.75,7120.50,2704
4/20/2026,00:15:00,7120.50,7121.00,7118.50,7119.25,2049
4/20/2026,00:30:00,7119.25,7120.50,7113.50,7115.25,3358
4/20/2026,00:45:00,7115.50,7116.25,7109.50,7109.75,5296
4/20/2026,01:00:00,7109.75,7115.25,7109.50,7113.75,3983
4/20/2026,01:15:00,7114.00,7119.75,7113.50,7117.00,3299
4/20/2026,01:30:00,7117.00,7118.25,7115.75,7117.75,1891
4/20/2026,01:45:00,7117.75,7121.25,7116.75,7118.00,2857
4/20/2026,02:00:00,7117.75,7128.75,7116.00,7124.25,7757
4/20/2026,02:15:00,7124.50,7130.00,7123.25,7128.25,5842
4/20/2026,02:30:00,7128.00,7131.25,7122.75,7124.00,4170
4/20/2026,02:45:00,7124.00,7125.25,7114.50,7118.50,8414
4/20/2026,03:00:00,7118.50,7119.00,7114.50,7119.00,3372
4/20/2026,03:15:00,7118.75,7119.75,7110.25,7116.75,5729
4/20/2026,03:30:00,7116.75,7122.75,7114.75,7122.00,3931
4/20/2026,03:45:00,7121.75,7123.75,7118.75,7122.50,2595
4/20/2026,04:00:00,7122.75,7131.25,7122.25,7129.25,5456
4/20/2026,04:15:00,7129.25,7134.00,7127.00,7128.00,4434
4/20/2026,04:30:00,7128.25,7129.25,7125.50,7128.25,3040
4/20/2026,04:45:00,7128.00,7131.00,7127.00,7131.00,2053
4/20/2026,05:00:00,7130.75,7131.00,7128.00,7128.25,1588
4/20/2026,05:15:00,7128.25,7136.25,7127.50,7132.75,3790
4/20/2026,05:30:00,7132.25,7135.50,7129.00,7130.50,3457
4/20/2026,05:45:00,7130.50,7131.00,7126.00,7127.00,2142
4/20/2026,06:00:00,7127.50,7128.75,7125.50,7126.25,2756
4/20/2026,06:15:00,7126.25,7127.00,7121.00,7126.00,4592
4/20/2026,06:30:00,7126.25,7127.00,7121.75,7122.00,2155
4/20/2026,06:45:00,7122.25,7127.50,7121.25,7127.25,6088
4/20/2026,07:00:00,7127.50,7130.75,7126.75,7129.25,3549
4/20/2026,07:15:00,7129.50,7134.00,7126.50,7129.25,7549
4/20/2026,07:30:00,7129.50,7133.75,7127.75,7130.25,5038
4/20/2026,07:45:00,7130.50,7135.75,7129.75,7134.50,5801
4/20/2026,08:00:00,7134.50,7141.00,7134.25,7136.25,7730
4/20/2026,08:15:00,7136.50,7147.50,7134.75,7141.00,17576
4/20/2026,08:30:00,7141.00,7148.25,7139.50,7148.25,13143
4/20/2026,08:45:00,7148.50,7154.25,7142.25,7148.75,59719
4/20/2026,09:00:00,7148.25,7159.50,7144.50,7157.00,49907
4/20/2026,09:15:00,7157.00,7157.50,7146.75,7152.75,48635
4/20/2026,09:30:00,7152.75,7156.75,7148.00,7149.75,37846
4/20/2026,09:45:00,7149.75,7150.50,7139.50,7141.50,50916
4/20/2026,10:00:00,7141.50,7148.25,7125.00,7131.75,81969
4/20/2026,10:15:00,7132.00,7136.50,7121.50,7127.50,53577
4/20/2026,10:30:00,7127.25,7145.25,7124.25,7143.00,66489
4/20/2026,10:45:00,7143.25,7143.25,7132.50,7135.50,39234
4/20/2026,11:00:00,7135.75,7139.00,7131.25,7136.25,25691
4/20/2026,11:15:00,7136.25,7137.75,7130.50,7136.00,21808
4/20/2026,11:30:00,7136.00,7138.25,7130.25,7136.75,20254
4/20/2026,11:45:00,7136.50,7141.25,7134.00,7137.25,24275
4/20/2026,12:00:00,7137.00,7139.25,7135.00,7136.75,11588
4/20/2026,12:15:00,7136.75,7141.75,7132.75,7141.00,21422
4/20/2026,12:30:00,7140.75,7144.50,7139.75,7140.25,17408
4/20/2026,12:45:00,7140.00,7143.00,7136.00,7139.75,24845
4/20/2026,13:00:00,7139.75,7141.00,7137.00,7137.75,9769
4/20/2026,13:15:00,7137.75,7143.00,7135.00,7142.25,23416
4/20/2026,13:30:00,7142.25,7146.75,7140.25,7143.25,21806
4/20/2026,13:45:00,7143.50,7144.50,7139.00,7141.50,19333
4/20/2026,14:00:00,7141.75,7146.50,7140.75,7143.00,12576
4/20/2026,14:15:00,7143.25,7146.00,7142.25,7145.00,10492
4/20/2026,14:30:00,7145.00,7145.50,7140.00,7140.50,10356
4/20/2026,14:45:00,7140.50,7142.50,7136.75,7137.75,15810
4/20/2026,15:00:00,7137.75,7149.25,7136.50,7148.25,41304
4/20/2026,15:15:00,7148.25,7149.75,7146.50,7146.50,11698
4/20/2026,15:30:00,7146.50,7148.25,7145.25,7147.50,3828
4/20/2026,15:45:00,7147.50,7160.50,7145.00,7157.75,15523
4/20/2026,16:00:00,7157.50,7157.75,7151.50,7152.25,5659
4/20/2026,17:15:00,7152.00,7160.75,7149.50,7157.25,5090
4/20/2026,17:30:00,7157.25,7158.25,7155.50,7156.50,1933
4/20/2026,17:45:00,7156.25,7157.75,7155.00,7157.00,1725
4/20/2026,18:00:00,7156.75,7158.75,7156.75,7158.25,1752
4/20/2026,18:15:00,7158.25,7158.50,7156.75,7157.75,1217
4/20/2026,18:30:00,7158.00,7158.25,7155.25,7155.50,1262
4/20/2026,18:45:00,7155.50,7156.75,7154.75,7156.00,1392
4/20/2026,19:00:00,7155.75,7156.00,7154.00,7155.00,1772
4/20/2026,19:15:00,7155.00,7157.75,7154.00,7156.00,4838
4/20/2026,19:30:00,7155.75,7157.00,7152.00,7152.50,3478
4/20/2026,19:45:00,7152.25,7153.75,7150.00,7153.00,3238
4/20/2026,20:00:00,7153.00,7160.25,7152.75,7158.25,7098
4/20/2026,20:15:00,7158.50,7158.75,7155.75,7156.25,2164
4/20/2026,20:30:00,7156.25,7160.00,7155.50,7160.00,1549
4/20/2026,20:45:00,7159.75,7162.50,7159.25,7162.00,3956
4/20/2026,21:00:00,7162.00,7162.50,7157.25,7158.75,2709
4/20/2026,21:15:00,7158.75,7160.25,7158.00,7160.25,1659
4/20/2026,21:30:00,7160.00,7160.50,7158.75,7160.25,1102
4/20/2026,21:45:00,7160.25,7160.50,7158.00,7160.00,1671
4/20/2026,22:00:00,7160.25,7160.50,7157.50,7157.75,1280
4/20/2026,22:15:00,7158.25,7158.75,7156.50,7156.50,1464
4/20/2026,22:30:00,7156.75,7157.00,7153.50,7155.50,2434
4/20/2026,22:45:00,7155.25,7156.25,7154.25,7155.00,913
4/20/2026,23:00:00,7155.25,7157.25,7155.25,7157.00,1216
4/20/2026,23:15:00,7157.00,7158.75,7156.75,7158.00,1120
4/20/2026,23:30:00,7157.75,7160.50,7157.75,7159.75,1229
4/20/2026,23:45:00,7160.00,7161.25,7159.75,7160.00,1066
4/21/2026,00:00:00,7160.00,7161.25,7160.00,7160.50,795
4/21/2026,00:15:00,7160.75,7164.50,7160.00,7164.00,2960
4/21/2026,00:30:00,7164.25,7165.25,7162.75,7163.75,2471
4/21/2026,00:45:00,7163.75,7164.00,7162.25,7162.75,1025
4/21/2026,01:00:00,7162.50,7162.50,7160.00,7160.50,2032
4/21/2026,01:15:00,7160.50,7165.50,7159.00,7164.50,2325
4/21/2026,01:30:00,7164.50,7165.75,7162.75,7163.25,1747
4/21/2026,01:45:00,7163.50,7165.00,7163.25,7163.75,1540
4/21/2026,02:00:00,7163.50,7164.50,7162.50,7162.75,1244
4/21/2026,02:15:00,7162.75,7163.00,7156.25,7157.50,3343
4/21/2026,02:30:00,7158.25,7161.00,7157.25,7159.00,2220
4/21/2026,02:45:00,7159.00,7160.50,7156.75,7159.50,1491
4/21/2026,03:00:00,7159.25,7163.25,7158.00,7158.25,2413
4/21/2026,03:15:00,7158.00,7159.25,7154.50,7155.25,2926
4/21/2026,03:30:00,7155.25,7162.50,7155.00,7161.50,2419
4/21/2026,03:45:00,7161.50,7167.00,7160.00,7165.25,2780
4/21/2026,04:00:00,7165.25,7166.50,7163.50,7164.00,1763
4/21/2026,04:15:00,7164.00,7164.00,7158.50,7160.00,2885
4/21/2026,04:30:00,7159.75,7162.00,7159.25,7161.00,1222
4/21/2026,04:45:00,7161.25,7163.00,7161.00,7162.25,1017
4/21/2026,05:00:00,7162.25,7169.50,7161.50,7168.75,4239
4/21/2026,05:15:00,7168.75,7172.00,7168.00,7169.50,3755
4/21/2026,05:30:00,7169.50,7170.00,7168.00,7169.50,1701
4/21/2026,05:45:00,7169.50,7173.75,7169.00,7173.00,2948
4/21/2026,06:00:00,7173.00,7177.50,7172.75,7175.75,4420
4/21/2026,06:15:00,7175.75,7177.75,7169.25,7172.50,11752
4/21/2026,06:30:00,7173.00,7178.75,7171.00,7178.75,4322
4/21/2026,06:45:00,7178.75,7183.00,7178.25,7180.25,6637
4/21/2026,07:00:00,7180.25,7181.25,7175.00,7175.50,5201
4/21/2026,07:15:00,7176.00,7177.25,7172.25,7172.25,6440
4/21/2026,07:30:00,7172.50,7174.50,7166.50,7174.00,9247
4/21/2026,07:45:00,7173.75,7177.00,7162.00,7165.00,17774
4/21/2026,08:00:00,7165.00,7168.00,7160.75,7164.00,10598
4/21/2026,08:15:00,7164.00,7165.75,7160.25,7161.25,7641
4/21/2026,08:30:00,7161.25,7164.00,7157.00,7162.50,10001
4/21/2026,08:45:00,7162.25,7164.00,7147.00,7156.50,65580
4/21/2026,09:00:00,7156.25,7168.50,7153.25,7167.75,50295
4/21/2026,09:15:00,7167.50,7171.75,7164.50,7170.25,38155
4/21/2026,09:30:00,7170.25,7172.50,7161.25,7165.25,42801
4/21/2026,09:45:00,7165.50,7167.75,7156.75,7158.25,48816
4/21/2026,10:00:00,7158.25,7159.00,7134.00,7135.50,73127
4/21/2026,10:15:00,7135.25,7140.25,7120.75,7138.50,93528
4/21/2026,10:30:00,7138.25,7141.25,7121.75,7126.25,57454
4/21/2026,10:45:00,7126.00,7133.50,7119.00,7128.75,51728
4/21/2026,11:00:00,7128.75,7134.25,7123.50,7126.50,37424
4/21/2026,11:15:00,7126.75,7138.25,7125.25,7128.25,42050
4/21/2026,11:30:00,7128.00,7131.25,7121.75,7123.00,25296
4/21/2026,11:45:00,7122.50,7131.00,7115.50,7117.75,35481
4/21/2026,12:00:00,7117.75,7125.50,7113.75,7114.75,31481
4/21/2026,12:15:00,7114.75,7122.00,7102.00,7105.75,81404
4/21/2026,12:30:00,7105.75,7108.75,7096.75,7105.50,39359
4/21/2026,12:45:00,7105.50,7133.25,7105.00,7124.00,77598
4/21/2026,13:00:00,7124.25,7124.75,7111.75,7117.00,34342
